GEOID,max_intensity,population,Total_Num_Building,BHI_factor_low,shelter_seeking_low,numerator_low,SVI_Value,SVI_Value_Mapped
6061021128,0.01,3244,938.0,0.0,0.0003,0.0,0.3829,0.3
6001440333,0.01,2787,854.0,0.0,0.0003,0.0,0.5063,0.3
6085503210,0.02,4114,740.0,0.0,0.0003,0.0,0.4496,0.3
6085503331,0.01,3273,789.0,0.0,0.0003,0.0,0.3795,0.3
6001440306,0.01,4020,635.0,0.0,0.0003,0.0,0.4231,0.3
6001444301,0.01,3617,1058.0,0.0,0.0003,0.0,0.4178,0.3
6085504416,0.01,3758,862.0,0.0,0.0003,0.0,0.2604,0.3
6061020715,0.01,3074,1021.0,0.0,0.0003,0.0,0.5854,0.3
6085504316,0.02,4902,1149.0,0.0,0.0003,0.0,0.3458,0.3
6067007422,0.02,2849,466.0,0.0,0.0003,0.0,0.6662,0.3
6067009329,0.02,2471,516.0,0.0,0.0003,0.0,0.8058,0.5
6085503333,0.01,4714,1084.0,0.0,0.0003,0.0,0.3224,0.3
6085508204,0.01,4339,1116.0,0.0,0.0003,0.0,0.3844,0.3
6017030901,0.01,3158,2138.0,0.0,0.00029,0.0,0.1551,0.1
6085508101,0.01,6726,1563.0,0.0,0.00028000000000000003,0.0,0.1613,0.1
6001442100,0.02,5265,1457.0,0.0,0.00028000000000000003,0.0,0.11,0.1
6061021801,0.01,4663,2182.0,0.0,0.00028000000000000003,0.0,0.1452,0.1
6085512035,0.01,4234,1143.0,0.0,0.00027,0.0,0.3893,0.3
6053000104,0.01,3779,674.0,0.0,0.00027,0.0,0.6452,0.3
6067008912,0.01,3130,1043.0,0.0,0.00027,0.0,0.2614,0.3
6001440334,0.01,4083,1081.0,0.0,0.00027,0.0,0.4206,0.3
6001438300,0.01,3865,955.0,0.0,0.00027,0.0,0.4493,0.3
6077004308,0.01,3968,529.0,0.0,0.00027,0.0,0.7936,0.3
6101050403,0.01,3970,1047.0,0.0,0.00027,0.0,0.2196,0.3
6001442700,0.01,3141,1014.0,0.0,0.00027,0.0,0.3153,0.3
6099002005,0.01,3988,1095.0,0.0,0.00027,0.0,0.6621,0.3
6099002603,0.01,3131,1084.0,0.0,0.00027,0.0,0.7442,0.3
6085504422,0.01,3680,912.0,0.0,0.00027,0.0,0.7132,0.3
6061022014,0.01,1529,1974.0,0.0,0.00027,0.0,0.2124,0.3
6075022704,0.02,3734,215.0,0.0,0.00026,0.0,0.0702,0.1
6085510300,0.02,4621,1483.0,0.0,0.00025,0.0,0.1195,0.1
6085508507,0.01,3191,204.0,0.0,0.00025,0.0,0.1334,0.1
6085508403,0.01,3092,1037.0,0.0,0.00024,0.0,0.2331,0.3
6001442800,0.01,2959,882.0,0.0,0.00024,0.0,0.3348,0.3
6087100100,0.01,2294,785.0,0.0,0.00024,0.0,0.221,0.3
6001438000,0.01,3409,994.0,0.0,0.00024,0.0,0.5701,0.3
6085503903,0.01,3289,888.0,0.0,0.00024,0.0,0.7283,0.3
6085509802,0.01,2967,908.0,0.0,0.00024,0.0,0.3237,0.3
6001441301,0.01,3248,747.0,0.0,0.00024,0.0,0.2467,0.3
6001442000,0.02,3236,1145.0,0.0,0.00024,0.0,0.2172,0.3
6001440305,0.01,3682,1044.0,0.0,0.00024,0.0,0.3469,0.3
6047001501,0.01,2689,982.0,0.0,0.00024,0.0,0.5817,0.3
6085512037,0.01,3149,872.0,0.0,0.00024,0.0,0.2209,0.3
6061021037,0.01,2209,630.0,0.0,0.00024,0.0,0.5235,0.3
6085503511,0.01,3622,845.0,0.0,0.00024,0.0,0.554,0.3
6077005130,0.01,3275,914.0,0.0,0.00024,0.0,0.6056,0.3
6067007428,0.02,3756,1029.0,0.0,0.00024,0.0,0.4066,0.3
6085503324,0.01,3577,786.0,0.0,0.00024,0.0,0.3621,0.3
6085503336,0.01,3370,595.0,0.0,0.00024,0.0,0.6052,0.3
6085503708,0.01,2686,644.0,0.0,0.00024,0.0,0.7827,0.3
6001408100,0.02,6712,2298.0,0.0,0.00023,0.0,0.1199,0.1
6061020601,0.01,7257,3206.0,0.0,0.00022000000000000003,0.0,0.0269,0.1
6017030706,0.01,6563,2106.0,0.0,0.00022000000000000003,0.0,0.1144,0.1
6085508004,0.01,6561,1599.0,0.0,0.00021,0.0,0.1597,0.1
6001444601,0.01,6083,1646.0,0.0,0.00021,0.0,0.1422,0.1
6017031405,0.01,2484,995.0,0.0,0.00020999999999999998,0.0,0.4144,0.3
6001443001,0.02,2888,848.0,0.0,0.00020999999999999998,0.0,0.3849,0.3
6001436402,0.01,3007,1242.0,0.0,0.00020999999999999998,0.0,0.2473,0.3
6053000101,0.01,2328,743.0,0.0,0.00020999999999999998,0.0,0.6349,0.3
6085512042,0.01,2972,519.0,0.0,0.00020999999999999998,0.0,0.7865,0.3
6085504806,0.01,2776,771.0,0.0,0.00020999999999999998,0.0,0.543,0.3
6085502603,0.01,2655,1107.0,0.0,0.00020999999999999998,0.0,0.3045,0.3
6077003216,0.02,3046,839.0,0.0,0.00020999999999999998,0.0,0.7659,0.3
6085512025,0.01,3232,655.0,0.0,0.00020999999999999998,0.0,0.4481,0.3
6085510001,0.01,6295,2426.0,0.0,0.0002,0.0,0.0522,0.1
6061021123,0.01,7558,2983.0,0.0,0.0002,0.0,0.038,0.1
6085503003,0.01,5218,1231.0,0.0,0.00019,0.0,0.153,0.1
6017030710,0.01,5947,1998.0,0.0,0.00018,0.0,0.0622,0.1
6085508102,0.01,4143,762.0,0.0,0.00018,0.0,0.1409,0.1
6067008501,0.01,7064,2058.0,0.0,0.00018,0.0,0.1413,0.1
6085503507,0.01,2224,373.0,0.0,0.00017999999999999998,0.0,0.6718,0.3
6061021106,0.01,2401,850.0,0.0,0.00017999999999999998,0.0,0.208,0.3
6001407800,0.02,2373,745.0,0.0,0.00017999999999999998,0.0,0.7488,0.3
6001440100,0.01,2656,460.0,0.0,0.00017999999999999998,0.0,0.654,0.3
6061023900,0.01,3129,1008.0,0.0,0.00017999999999999998,0.0,0.2663,0.3
6061021040,0.01,3123,1551.0,0.0,0.00017999999999999998,0.0,0.3191,0.3
6085507402,0.01,4091,1569.0,0.0,0.00017,0.0,0.1761,0.1
6001451704,0.01,4572,1388.0,0.0,0.00017,0.0,0.1733,0.1
6085507401,0.01,5709,1997.0,0.0,0.00017,0.0,0.1588,0.1
6085511914,0.01,5664,1494.0,0.0,0.00017,0.0,0.1471,0.1
6017030807,0.01,4044,1364.0,0.0,0.00016,0.0,0.0889,0.1
6085511800,0.01,4185,1524.0,0.0,0.00016,0.0,0.0668,0.1
6085503330,0.01,7319,1588.0,0.0,0.00016,0.0,0.1511,0.1
6085507600,0.01,5815,2331.0,0.0,0.00015000000000000001,0.0,0.1633,0.1
6085507500,0.01,5984,2134.0,0.0,0.00015000000000000001,0.0,0.1164,0.1
6085502800,0.01,4422,1333.0,0.0,0.00015000000000000001,0.0,0.1631,0.1
6085507701,0.01,4092,1569.0,0.0,0.00015000000000000001,0.0,0.1443,0.1
6085504314,0.02,4745,1373.0,0.0,0.00015000000000000001,0.0,0.1838,0.1
6085504413,0.02,1906,362.0,0.0,0.00015,0.0,0.6032,0.3
6085504423,0.01,2307,646.0,0.0,0.00015,0.0,0.357,0.3
6001451403,0.01,2175,716.0,0.0,0.00015,0.0,0.2024,0.3
6067008117,0.02,2168,780.0,0.0,0.00015,0.0,0.5836,0.3
6067009408,0.02,1767,818.0,0.0,0.00015,0.0,0.7274,0.3
6085508601,0.01,4169,1379.0,0.0,0.00014000000000000001,0.0,0.1525,0.1
6085507702,0.01,6107,2262.0,0.0,0.00014000000000000001,0.0,0.0896,0.1
6085511913,0.01,4336,1270.0,0.0,0.00014000000000000001,0.0,0.0428,0.1
6085507302,0.01,2883,1207.0,0.0,0.00014000000000000001,0.0,0.0843,0.1
6085503332,0.01,5435,1566.0,0.0,0.00013,0.0,0.1264,0.1
6085512026,0.01,3949,697.0,0.0,0.00013,0.0,0.1546,0.1
6087100600,0.01,3358,1092.0,0.0,0.00013,0.0,0.1427,0.1
6085505800,0.01,4027,1569.0,0.0,0.00013,0.0,0.1646,0.1
6085509700,0.02,3230,926.0,0.0,0.00013,0.0,0.0807,0.1
6085503001,0.01,4430,1344.0,0.0,0.00013,0.0,0.1555,0.1
6001441523,0.01,4169,450.0,0.0,0.00013,0.0,0.0974,0.1
6017031800,0.01,6896,2216.0,0.0,0.00013,0.0,0.0474,0.1
6001450502,0.02,5754,1634.0,0.0,0.00013,0.0,0.1478,0.1
6085506603,0.01,4084,1418.0,0.0,0.00013,0.0,0.1539,0.1
6085506701,0.01,4093,1395.0,0.0,0.00013,0.0,0.1369,0.1
6077005125,0.01,1899,601.0,0.0,0.00012,0.0,0.7595,0.3
6077004202,0.02,1707,527.0,0.0,0.00012,0.0,0.5337,0.3
6087122002,0.01,3548,1560.0,0.0,0.00011999999999999999,0.0,0.1423,0.1
6061023300,0.01,6333,1739.0,0.0,0.00011999999999999999,0.0,0.1113,0.1
6085507903,0.01,4888,1518.0,0.0,0.00011999999999999999,0.0,0.0482,0.1
6001451703,0.01,3952,1266.0,0.0,0.00011999999999999999,0.0,0.0825,0.1
6061021034,0.01,4331,1406.0,0.0,0.00011999999999999999,0.0,0.0876,0.1
6085507205,0.01,4853,1428.0,0.0,0.00011999999999999999,0.0,0.1095,0.1
6001451504,0.01,1657,752.0,0.0,0.00011000000000000002,0.0,0.1712,0.1
6001443102,0.01,4942,1547.0,0.0,0.00011000000000000002,0.0,0.1432,0.1
6085511701,0.02,4285,2033.0,0.0,0.00011000000000000002,0.0,0.0544,0.1
6001441524,0.01,4040,854.0,0.0,0.00011000000000000002,0.0,0.0936,0.1
6001441601,0.01,4641,1338.0,0.0,0.00011000000000000002,0.0,0.1499,0.1
6081611400,0.02,4453,2837.0,0.0,0.00011000000000000002,0.0,0.0653,0.1
6013304001,0.02,5748,1737.0,0.0,0.0001,0.0,0.1816,0.1
6085512312,0.01,3756,819.0,0.0,0.0001,0.0,0.0562,0.1
6067008509,0.01,4748,1360.0,0.0,0.0001,0.0,0.0176,0.1
6085507807,0.01,3191,864.0,0.0,0.0001,0.0,0.131,0.1
6067008512,0.01,5453,1422.0,0.0,0.0001,0.0,0.0401,0.1
6001443301,0.01,4134,1247.0,0.0,0.0001,0.0,0.1438,0.1
6085510400,0.02,3631,1216.0,0.0,0.0001,0.0,0.133,0.1
6061020606,0.01,4296,1523.0,0.0,0.0001,0.0,0.0525,0.1
6001450501,0.02,3278,855.0,0.0,0.0001,0.0,0.1038,0.1
6085511907,0.01,4033,932.0,0.0,0.0001,0.0,0.0752,0.1
6085512031,0.01,4447,1201.0,0.0,0.0001,0.0,0.0591,0.1
6085510002,0.01,3754,1368.0,0.0,0.0001,0.0,0.0394,0.1
6001451701,0.01,3270,963.0,0.0,0.0001,0.0,0.0803,0.1
6013304004,0.02,3621,1699.0,0.0,0.0001,0.0,0.0758,0.1
6061023200,0.01,6078,1771.0,0.0,0.0001,0.0,0.0726,0.1
6085507904,0.01,3404,1173.0,0.0,9e-05,0.0,0.0618,0.1
6081613300,0.02,2759,1522.0,0.0,9e-05,0.0,0.0264,0.1
6085506804,0.01,3936,989.0,0.0,9e-05,0.0,0.0299,0.1
6085503329,0.01,3953,794.0,0.0,9e-05,0.0,0.1586,0.1
6007000601,0.01,3386,1279.0,0.0,9e-05,0.0,0.1515,0.1
6001443200,0.01,3553,1312.0,0.0,8e-05,0.0,0.1806,0.1
6085511905,0.01,3243,794.0,0.0,8e-05,0.0,0.0769,0.1
6001410000,0.02,3031,1333.0,0.0,8e-05,0.0,0.1387,0.1
6085512030,0.01,3096,848.0,0.0,8e-05,0.0,0.1699,0.1
6085511910,0.01,3097,966.0,0.0,8e-05,0.0,0.0336,0.1
6085507002,0.01,3012,1115.0,0.0,8e-05,0.0,0.0727,0.1
6001443322,0.01,3191,940.0,0.0,8e-05,0.0,0.18,0.1
6085511702,0.01,2906,1183.0,0.0,7.000000000000001e-05,0.0,0.0634,0.1
6001451505,0.01,3177,1130.0,0.0,7.000000000000001e-05,0.0,0.0059,0.1
6085509901,0.01,2244,783.0,0.0,7.000000000000001e-05,0.0,0.0933,0.1
6067008513,0.01,3962,1031.0,0.0,7.000000000000001e-05,0.0,0.1836,0.1
6001440332,0.02,3034,918.0,0.0,7.000000000000001e-05,0.0,0.0934,0.1
6085512034,0.01,3179,762.0,0.0,7.000000000000001e-05,0.0,0.1903,0.1
6067008702,0.01,2867,1316.0,0.0,7.000000000000001e-05,0.0,0.0095,0.1
6085507206,0.01,2928,1237.0,0.0,7.000000000000001e-05,0.0,0.0242,0.1
6085510100,0.01,3016,1166.0,0.0,7.000000000000001e-05,0.0,0.0828,0.1
6061021122,0.01,3455,1374.0,0.0,7.000000000000001e-05,0.0,0.0765,0.1
6067008144,0.01,3018,1088.0,0.0,7.000000000000001e-05,0.0,0.1903,0.1
6061023700,0.01,3301,2140.0,0.0,5.9999999999999995e-05,0.0,0.0137,0.1
6067008704,0.01,3605,963.0,0.0,5.9999999999999995e-05,0.0,0.1675,0.1
6001430400,0.01,2207,823.0,0.0,5e-05,0.0,0.0846,0.1
6067008505,0.01,2200,727.0,0.0,5e-05,0.0,0.0371,0.1
6087122202,0.01,2235,856.0,0.0,5e-05,0.0,0.0384,0.1
6061021039,0.01,1703,913.0,0.0,2.9999999999999997e-05,0.0,0.0256,0.1
6017031900,0.01,155,212.0,0.0,0.0,0.0,0.0018,0.1
6081984300,0.04,0,143.0,0.0042,,0.03,-999.0,
6095253000,0.04,6640,145.0,0.0026,,0.02,-999.0,
6095980000,0.04,4,210.0,0.0039,,0.04,-999.0,
6075980501,0.02,125,16.0,0.0,,0.0,-999.0,
6075980200,0.02,79,37.0,0.0,,0.0,-999.0,
6041122000,0.02,3669,197.0,0.0,,0.0,-999.0,
6109985202,0.01,2734,76.0,0.0,,0.0,-999.0,
6075980401,0.01,0,0.0,,,0.0,-999.0,
